event_id,case_id,event_dttm,channel,contact_result
1017,394,2026-04-03 20:58:00,call,No answer
3667,1392,2026-01-10 17:55:00,sms,No answer
3797,1443,2026-04-14 12:01:00,sms,RPC
125,47,2026-01-20 14:16:00,call,No answer
362,143,2026-02-20 15:34:00,sms,No answer
4912,1856,2026-02-22 16:39:00,call,Promise
4473,1692,2026-03-03 14:26:00,call,Promise
470,179,2026-02-13 15:14:00,call,No answer
1438,555,2026-01-28 10:41:00,call,RPC
4280,1615,2026-01-15 09:26:00,sms,No answer
1366,533,2026-03-05 11:03:00,call,Promise
3363,1275,2026-02-11 12:39:00,call,RPC
5059,1905,2026-04-11 19:48:00,email,No answer
2620,993,2026-01-14 11:47:00,call,No answer
2067,783,2026-03-25 17:33:00,sms,RPC
3943,1492,2026-03-15 11:47:00,call,No answer
521,195,2026-02-23 16:39:00,sms,Promise
193,75,2026-01-13 09:22:00,sms,RPC
4243,1600,2026-02-06 17:28:00,sms,Wrong number
409,157,2026-03-11 13:41:00,email,RPC
5617,2097,2026-03-05 09:30:00,sms,No answer
3620,1376,2026-01-29 08:10:00,call,Wrong number
344,138,2026-04-04 19:39:00,call,Wrong number
6687,2489,2026-01-11 11:22:00,sms,Promise
3916,1484,2026-03-11 18:39:00,sms,No answer
3942,1492,2026-03-09 10:07:00,call,No answer
2867,1079,2026-03-12 17:45:00,call,Wrong number
6465,2419,2026-04-14 18:39:00,email,No answer
4619,1745,2026-02-24 17:39:00,call,No answer
6301,2354,2026-02-22 16:49:00,sms,No answer
6011,2257,2026-02-20 15:19:00,sms,RPC
1449,561,2026-01-22 09:47:00,email,No answer
4558,1720,2026-01-11 09:23:00,call,No answer
5296,1984,2026-03-26 10:18:00,sms,No answer
4133,1564,2026-01-16 13:07:00,email,RPC
1613,621,2026-04-05 09:50:00,call,No answer
5207,1949,2026-04-02 10:06:00,call,RPC
3551,1347,2026-04-03 16:35:00,call,Promise
2943,1109,2026-03-30 08:17:00,sms,Promise
6380,2387,2026-03-27 19:32:00,email,No answer
2102,793,2026-04-05 12:57:00,call,No answer
2721,1032,2026-03-15 13:44:00,sms,No answer
1964,743,2026-03-28 13:22:00,sms,RPC
2603,990,2026-04-10 17:18:00,sms,Wrong number
2050,774,2026-03-21 20:32:00,call,Promise
5727,2139,2026-04-02 11:22:00,call,Wrong number
3762,1429,2026-02-04 08:19:00,call,Promise
6072,2277,2026-02-08 12:58:00,call,No answer
6243,2332,2026-01-19 20:42:00,email,Promise
967,378,2026-03-10 15:46:00,call,Wrong number
244,94,2026-02-28 15:11:00,email,No answer
6666,2483,2026-04-04 09:09:00,call,RPC
6015,2260,2026-03-02 11:31:00,sms,RPC
1510,579,2026-02-25 20:38:00,sms,RPC
1739,661,2026-03-23 12:55:00,call,Promise
2866,1079,2026-02-24 19:40:00,email,Promise
6081,2280,2026-03-12 17:50:00,email,RPC
2126,803,2026-02-17 16:50:00,sms,No answer
1877,712,2026-04-07 14:31:00,sms,No answer
5653,2111,2026-03-16 15:34:00,call,No answer
3886,1473,2026-03-03 13:10:00,sms,No answer
1288,499,2026-01-23 10:33:00,sms,No answer
4180,1576,2026-02-23 20:35:00,sms,Promise
4030,1526,2026-01-23 20:14:00,email,No answer
814,315,2026-02-26 16:38:00,call,Promise
5769,2154,2026-02-28 19:22:00,email,RPC
4664,1757,2026-02-16 14:15:00,sms,No answer
5113,1921,2026-01-31 16:57:00,sms,Wrong number
3937,1489,2026-03-16 13:35:00,sms,RPC
3447,1306,2026-03-09 16:18:00,email,Promise
636,249,2026-03-21 08:55:00,call,No answer
924,358,2026-01-04 14:05:00,email,Promise
5923,2213,2026-01-20 12:02:00,call,Promise
1660,631,2026-03-10 16:27:00,call,No answer
4965,1875,2026-01-04 13:48:00,email,Promise
3544,1344,2026-03-05 09:12:00,sms,RPC
3626,1378,2026-02-11 08:35:00,call,No answer
3044,1142,2026-02-20 16:30:00,email,Promise
1226,476,2026-02-03 19:24:00,sms,No answer
4811,1813,2026-02-21 16:35:00,sms,Wrong number
693,267,2026-03-23 17:56:00,call,RPC
3055,1145,2026-02-10 13:53:00,call,No answer
5212,1951,2026-01-21 15:28:00,email,No answer
6138,2303,2026-03-08 12:38:00,call,No answer
6934,2591,2026-03-24 16:30:00,sms,Promise
1099,420,2026-03-14 20:52:00,call,Promise
5276,1979,2026-04-07 08:13:00,call,No answer
2778,1049,2026-03-12 15:46:00,call,RPC
2264,859,2026-02-16 13:13:00,sms,RPC
5020,1888,2026-03-26 17:51:00,sms,No answer
504,190,2026-04-14 15:07:00,call,No answer
3574,1356,2026-01-27 08:05:00,sms,RPC
3725,1415,2026-02-16 19:20:00,sms,Promise
1569,605,2026-03-28 22:15:00,call,RPC
91,36,2026-01-26 19:07:00,sms,Wrong number
4940,1867,2026-03-04 18:15:00,call,RPC
2438,922,2026-04-09 15:13:00,sms,Promise
1166,449,2026-02-05 17:53:00,sms,No answer
864,337,2026-03-27 17:42:00,call,RPC
6656,2482,2026-03-16 10:29:00,call,No answer
5773,2155,2026-03-07 08:17:00,sms,RPC
3531,1339,2026-03-16 19:01:00,call,Promise
2037,770,2026-03-15 13:26:00,sms,Promise
160,58,2026-02-28 12:38:00,call,Promise
3465,1312,2026-02-05 19:08:00,call,No answer
1416,549,2026-01-16 13:22:00,email,Promise
822,318,2026-04-04 16:03:00,call,No answer
1685,640,2026-02-08 17:51:00,sms,No answer
6345,2374,2026-03-28 09:56:00,email,No answer
580,224,2026-01-18 13:33:00,call,No answer
2820,1065,2026-02-27 13:29:00,call,No answer
6627,2474,2026-01-15 19:34:00,email,RPC
6103,2291,2026-04-03 09:47:00,email,RPC
2883,1087,2026-02-18 08:42:00,call,Promise
4178,1576,2026-02-22 09:27:00,email,RPC
3830,1454,2026-02-26 09:10:00,call,No answer
2809,1062,2026-03-28 11:22:00,sms,Promise
571,216,2026-03-10 10:39:00,call,No answer
3413,1297,2026-01-09 17:01:00,sms,No answer
6394,2394,2026-02-12 14:19:00,call,No answer
1281,496,2026-04-11 15:04:00,call,Promise
1204,466,2026-02-24 12:09:00,call,RPC
4923,1862,2026-02-05 19:15:00,sms,No answer
1463,566,2026-02-24 11:58:00,call,RPC
4195,1583,2026-03-12 17:52:00,call,No answer
5463,2043,2026-03-17 17:38:00,call,No answer
6561,2446,2026-04-06 09:49:00,sms,Promise
4511,1706,2026-03-05 12:52:00,sms,Wrong number
529,198,2026-02-06 18:50:00,call,Promise
6549,2444,2026-02-02 19:23:00,sms,No answer
2960,1114,2026-02-18 10:20:00,call,RPC
2757,1043,2026-03-26 10:42:00,sms,No answer
27,14,2026-02-02 19:39:00,email,No answer
496,187,2026-03-22 14:47:00,call,No answer
2737,1037,2026-01-24 15:45:00,call,Promise
3618,1376,2026-01-27 18:55:00,sms,RPC
6643,2479,2026-03-18 13:59:00,sms,No answer
1796,682,2026-01-25 18:54:00,call,No answer
5845,2180,2026-01-26 08:43:00,call,No answer
6460,2417,2026-01-14 12:11:00,call,No answer
31,16,2026-03-31 15:41:00,call,No answer
2879,1085,2026-04-06 14:57:00,call,No answer
3863,1464,2026-03-31 09:34:00,sms,No answer
4774,1794,2026-02-02 17:52:00,email,RPC
1335,518,2026-02-05 11:51:00,sms,No answer
2955,1113,2026-03-16 10:40:00,email,No answer
3682,1398,2026-02-15 16:30:00,call,RPC
4683,1767,2026-03-13 13:33:00,email,No answer
1473,568,2026-02-20 11:06:00,email,No answer
253,95,2026-01-23 20:27:00,sms,Wrong number
3319,1255,2026-02-26 16:08:00,sms,RPC
3738,1422,2026-02-27 14:00:00,email,RPC
226,87,2026-04-04 18:13:00,sms,Promise
1567,604,2026-03-10 16:01:00,call,No answer
4958,1873,2026-01-12 13:06:00,email,No answer
466,178,2026-03-17 11:28:00,call,Promise
4521,1708,2026-02-08 08:46:00,call,RPC
888,345,2026-03-15 17:29:00,call,No answer
6730,2502,2026-01-07 08:32:00,call,No answer
6782,2526,2026-03-20 12:37:00,call,No answer
2015,764,2026-01-20 15:37:00,call,No answer
938,363,2026-03-11 12:34:00,sms,Wrong number
146,53,2026-02-20 09:08:00,sms,RPC
3983,1504,2026-03-13 09:37:00,call,RPC
3372,1281,2026-02-25 15:00:00,email,Promise
1872,711,2026-04-09 14:13:00,sms,RPC
6444,2412,2026-04-14 18:04:00,call,Promise
2169,822,2026-03-20 13:47:00,sms,No answer
2011,763,2026-03-18 09:20:00,call,RPC
4515,1707,2026-01-19 19:16:00,call,No answer
839,324,2026-01-06 09:54:00,email,RPC
1562,603,2026-04-11 17:45:00,sms,RPC
4925,1862,2026-02-09 11:00:00,sms,RPC
1285,499,2026-01-26 10:16:00,call,No answer
707,273,2026-03-06 19:35:00,call,RPC
2110,797,2026-02-15 14:34:00,call,No answer
4199,1584,2026-03-02 17:05:00,sms,No answer
1926,729,2026-03-08 18:41:00,sms,RPC
2090,790,2026-02-04 18:26:00,call,Promise
4057,1533,2026-01-20 15:00:00,sms,RPC
1282,498,2026-03-04 18:00:00,sms,No answer
2540,962,2026-01-22 15:08:00,call,No answer
3028,1134,2026-02-05 16:58:00,call,Wrong number
1686,640,2026-02-05 13:19:00,email,No answer
574,218,2026-03-31 17:08:00,email,Wrong number
5286,1981,2026-03-27 08:37:00,call,Promise
3670,1393,2026-04-03 15:35:00,call,No answer
3787,1440,2026-03-10 20:34:00,sms,RPC
1396,543,2026-02-22 09:25:00,sms,No answer
1592,611,2026-03-15 09:03:00,sms,RPC
2145,814,2026-03-22 16:40:00,sms,No answer
5798,2164,2026-01-26 17:53:00,call,RPC
3918,1485,2026-02-02 13:19:00,call,No answer
5245,1966,2026-01-11 08:45:00,call,No answer
6719,2497,2026-04-07 13:03:00,sms,Promise
6742,2508,2026-01-18 20:15:00,call,RPC
1452,563,2026-03-26 19:14:00,email,No answer
5525,2065,2026-04-02 09:38:00,call,RPC
4362,1645,2026-01-31 15:08:00,call,Promise
675,261,2026-01-19 12:25:00,email,RPC
5868,2188,2026-03-26 16:06:00,email,Promise
3513,1333,2026-02-11 12:29:00,call,RPC
1425,552,2026-02-19 11:10:00,call,No answer
4878,1841,2026-01-16 17:20:00,call,No answer
4020,1522,2026-02-19 13:37:00,call,No answer
3529,1339,2026-03-06 12:14:00,call,Promise
6098,2289,2026-01-17 10:04:00,email,Wrong number
1365,533,2026-03-08 14:04:00,call,Wrong number
2496,944,2026-02-15 12:38:00,call,RPC
269,101,2026-04-01 15:35:00,sms,No answer
6202,2321,2026-04-13 17:17:00,call,No answer
3879,1470,2026-03-05 08:13:00,email,No answer
4377,1651,2026-03-15 08:57:00,call,Promise
6022,2262,2026-01-06 13:35:00,call,No answer
757,289,2026-03-01 19:40:00,call,RPC
620,241,2026-02-18 19:29:00,call,No answer
4324,1630,2026-02-22 09:42:00,email,No answer
1155,447,2026-02-09 20:56:00,sms,Promise
2222,838,2026-01-19 09:10:00,sms,No answer
2320,883,2026-02-20 13:13:00,call,Wrong number
5703,2131,2026-01-17 09:34:00,call,No answer
2380,904,2026-02-07 20:09:00,call,Promise
464,178,2026-03-20 17:01:00,call,No answer
2281,868,2026-04-04 19:14:00,call,No answer
2664,1010,2026-03-03 12:12:00,call,RPC
6486,2424,2026-03-15 10:44:00,call,No answer
6224,2325,2026-01-27 10:16:00,call,Wrong number
2940,1108,2026-02-24 14:23:00,call,Promise
5792,2162,2026-03-01 11:14:00,call,No answer
5714,2135,2026-01-28 12:15:00,call,Wrong number
3003,1126,2026-03-01 10:20:00,sms,No answer
942,365,2026-02-16 18:30:00,call,RPC
225,87,2026-03-25 10:25:00,sms,Wrong number
3932,1488,2026-03-25 11:23:00,call,Promise
2745,1039,2026-04-01 16:11:00,call,RPC
1874,712,2026-04-05 13:46:00,sms,RPC
1802,685,2026-03-07 09:03:00,email,Wrong number
6665,2483,2026-04-08 09:06:00,call,No answer
5766,2152,2026-02-20 16:48:00,call,No answer
1532,587,2026-01-01 08:42:00,call,Wrong number
1974,748,2026-03-25 20:35:00,email,No answer
1572,605,2026-04-03 16:40:00,email,No answer
3255,1225,2026-01-24 15:19:00,call,RPC
4126,1562,2026-04-07 09:39:00,sms,No answer
4061,1535,2026-02-19 12:45:00,sms,Wrong number
3139,1183,2026-03-26 15:57:00,sms,RPC
4566,1722,2026-01-17 10:48:00,sms,RPC
1368,533,2026-03-20 14:37:00,email,Promise
4585,1735,2026-01-15 09:35:00,sms,RPC
1560,601,2026-02-13 10:37:00,call,No answer
1614,621,2026-03-21 15:51:00,sms,Wrong number
3957,1495,2026-02-03 08:26:00,sms,RPC
1782,679,2026-02-28 15:17:00,sms,No answer
6351,2375,2026-02-22 09:30:00,sms,Promise
5889,2198,2026-03-28 20:25:00,email,No answer
4890,1846,2026-02-08 14:51:00,call,No answer
1191,460,2026-01-25 19:58:00,sms,No answer
4655,1754,2026-02-19 15:35:00,call,RPC
2578,979,2026-01-04 12:48:00,sms,Promise
6120,2296,2026-01-23 15:45:00,call,No answer
3984,1505,2026-01-27 16:03:00,call,RPC
6500,2427,2026-02-26 20:21:00,sms,Promise
3624,1378,2026-02-10 11:35:00,call,No answer
3355,1273,2026-03-29 14:31:00,email,RPC
3999,1512,2026-03-23 15:25:00,email,RPC
300,119,2026-03-21 09:46:00,call,RPC
2770,1047,2026-01-18 14:30:00,call,No answer
2055,778,2026-02-18 15:52:00,email,RPC
238,93,2026-02-18 20:22:00,sms,No answer
6391,2391,2026-03-07 09:11:00,call,RPC
2793,1055,2026-03-22 17:36:00,email,Promise
557,208,2026-03-30 18:42:00,call,RPC
806,311,2026-03-12 12:29:00,call,Promise
5905,2207,2026-02-26 16:58:00,sms,No answer
775,299,2026-01-28 20:05:00,sms,No answer
4638,1748,2026-02-18 13:08:00,email,Promise
1823,693,2026-03-30 16:51:00,call,RPC
5545,2073,2026-03-19 17:36:00,email,RPC
4172,1573,2026-01-22 20:07:00,sms,No answer
3735,1422,2026-02-22 18:49:00,call,Wrong number
5021,1888,2026-03-21 10:20:00,sms,Wrong number
3806,1447,2026-02-01 08:44:00,call,RPC
460,177,2026-01-16 12:23:00,sms,RPC
6924,2588,2026-04-01 16:20:00,call,No answer
6575,2452,2026-02-22 16:48:00,call,No answer
6135,2302,2026-03-14 16:08:00,email,No answer
6836,2550,2026-02-24 09:01:00,call,No answer
2436,921,2026-04-14 13:40:00,call,No answer
5562,2078,2026-02-04 17:20:00,sms,RPC
5077,1909,2026-03-23 18:01:00,call,No answer
356,142,2026-03-08 21:34:00,sms,RPC
6709,2494,2026-03-03 09:49:00,sms,No answer
6870,2565,2026-04-16 12:59:00,call,Promise
6793,2532,2026-03-27 10:38:00,call,Wrong number
3305,1249,2026-03-28 11:40:00,call,Promise
2487,940,2026-03-14 13:47:00,sms,No answer
5341,2001,2026-03-21 11:50:00,sms,No answer
2505,949,2026-04-04 14:01:00,sms,RPC
684,264,2026-04-05 10:22:00,call,No answer
190,73,2026-02-26 14:19:00,call,RPC
3868,1464,2026-04-04 16:25:00,call,No answer
2782,1051,2026-03-19 12:13:00,email,RPC
1951,739,2026-04-08 11:05:00,sms,No answer
5851,2182,2026-01-22 15:44:00,sms,RPC
2079,788,2026-02-21 18:16:00,sms,No answer
3664,1392,2026-01-13 09:11:00,sms,No answer
273,101,2026-03-28 18:37:00,sms,RPC
818,316,2026-01-31 14:05:00,call,No answer
4830,1820,2026-02-11 12:06:00,call,No answer
1604,615,2026-01-20 08:35:00,call,Wrong number
2718,1030,2026-03-14 12:50:00,call,Promise
4834,1822,2026-03-05 20:48:00,email,Promise
185,71,2026-02-14 19:08:00,call,No answer
3031,1136,2026-01-28 11:03:00,call,No answer
3066,1151,2026-02-15 08:40:00,call,No answer
5754,2149,2026-01-14 08:42:00,sms,Promise
6702,2493,2026-01-05 18:30:00,email,RPC
418,159,2026-03-17 10:24:00,call,No answer
993,387,2026-03-28 17:46:00,call,RPC
619,241,2026-02-05 14:39:00,email,No answer
2143,810,2026-02-27 11:23:00,call,No answer
687,265,2026-02-26 19:33:00,call,No answer
6542,2441,2026-01-31 14:38:00,sms,No answer
4245,1601,2026-03-09 09:03:00,call,RPC
973,380,2026-01-28 12:59:00,email,RPC
3004,1126,2026-03-05 15:16:00,sms,RPC
4480,1696,2026-02-03 08:39:00,email,RPC
4904,1853,2026-01-30 16:44:00,sms,Wrong number
1279,496,2026-04-03 20:33:00,call,No answer
943,366,2026-03-25 19:08:00,email,RPC
5135,1929,2026-03-15 14:10:00,call,Promise
6917,2586,2026-02-25 09:12:00,call,RPC
5806,2168,2026-01-24 18:54:00,sms,No answer
1989,755,2026-04-13 17:26:00,call,Wrong number
990,385,2026-03-07 17:46:00,call,RPC
1804,686,2026-04-02 18:18:00,call,No answer
4396,1660,2026-01-21 20:06:00,sms,RPC
2954,1112,2026-03-26 11:00:00,sms,No answer
5154,1935,2026-04-07 20:19:00,call,RPC
5746,2147,2026-02-23 14:10:00,call,Wrong number
13,6,2026-02-06 16:08:00,sms,No answer
2183,826,2026-02-19 14:38:00,call,No answer
2292,872,2026-03-11 15:47:00,sms,Promise
1332,517,2026-02-03 13:03:00,email,RPC
1839,698,2026-01-27 15:21:00,sms,No answer
2858,1078,2026-02-24 12:42:00,sms,No answer
2268,860,2026-01-29 16:42:00,call,RPC
1054,405,2026-02-12 14:38:00,email,RPC
3050,1145,2026-02-01 13:36:00,sms,RPC
1763,673,2026-01-23 16:23:00,call,No answer
6210,2322,2026-04-13 13:39:00,sms,No answer
2835,1072,2026-02-01 17:38:00,sms,No answer
5111,1920,2026-03-25 20:45:00,call,No answer
5361,2008,2026-01-10 11:13:00,call,No answer
1749,666,2026-02-21 14:18:00,sms,RPC
2998,1124,2026-01-31 19:02:00,call,RPC
6180,2315,2026-03-16 19:45:00,sms,RPC
4151,1569,2026-02-08 15:24:00,sms,No answer
6005,2254,2026-04-02 08:13:00,call,RPC
5579,2088,2026-02-06 19:13:00,call,RPC
4423,1672,2026-03-06 13:45:00,email,No answer
5990,2248,2026-04-12 14:32:00,call,No answer
6456,2416,2026-01-12 15:33:00,call,No answer
3018,1130,2026-03-14 11:57:00,sms,No answer
3493,1325,2026-01-14 09:36:00,sms,No answer
3686,1400,2026-01-17 12:24:00,call,No answer
487,183,2026-02-06 19:53:00,call,No answer
5144,1933,2026-03-07 14:22:00,sms,RPC
1855,703,2026-01-12 10:13:00,email,Wrong number
1131,434,2026-04-07 11:00:00,email,RPC
3151,1188,2026-02-05 19:39:00,call,Wrong number
5600,2094,2026-01-24 08:05:00,email,RPC
840,324,2026-01-18 13:21:00,call,RPC
6249,2334,2026-03-17 10:57:00,call,No answer
6343,2372,2026-02-02 08:50:00,call,No answer
5307,1988,2026-04-11 19:12:00,call,Wrong number
2771,1048,2026-03-22 18:25:00,call,RPC
1144,443,2026-02-22 11:49:00,email,Wrong number
2992,1121,2026-03-28 11:30:00,call,RPC
303,121,2026-02-22 15:33:00,call,RPC
5524,2062,2026-03-04 19:16:00,call,No answer
241,94,2026-03-04 12:38:00,call,Promise
4701,1771,2026-04-03 15:16:00,call,Promise
4624,1746,2026-03-26 16:33:00,call,No answer
249,95,2026-01-23 18:41:00,email,Wrong number
1551,598,2026-02-11 20:37:00,call,Promise
2491,941,2026-01-06 09:54:00,sms,No answer
3326,1261,2026-04-09 11:41:00,call,RPC
3924,1486,2026-01-26 12:10:00,sms,Promise
2752,1041,2026-03-02 09:31:00,call,No answer
6439,2410,2026-03-01 08:19:00,sms,RPC
3450,1308,2026-02-22 19:00:00,call,RPC
1851,700,2026-01-11 12:31:00,call,RPC
3198,1204,2026-01-10 10:31:00,sms,Promise
5580,2088,2026-02-07 11:28:00,call,No answer
5398,2022,2026-02-20 16:47:00,call,RPC
1849,700,2026-01-09 10:45:00,sms,RPC
1222,474,2026-03-01 15:15:00,sms,No answer
6399,2395,2026-04-04 17:58:00,call,No answer
6530,2438,2026-03-12 20:15:00,call,No answer
5278,1980,2026-01-27 09:15:00,call,No answer
1022,397,2026-03-17 19:29:00,call,Promise
4514,1707,2026-01-25 16:32:00,sms,Promise
691,267,2026-03-22 13:45:00,call,RPC
5630,2103,2026-02-14 20:28:00,sms,RPC
6425,2407,2026-03-03 10:07:00,call,No answer
480,181,2026-02-19 09:34:00,sms,RPC
180,66,2026-03-17 12:22:00,sms,RPC
4620,1745,2026-02-27 18:48:00,call,RPC
2775,1049,2026-03-13 17:02:00,sms,RPC
768,296,2026-02-24 15:43:00,call,No answer
1570,605,2026-04-04 17:00:00,call,RPC
2314,880,2026-03-23 13:22:00,sms,No answer
6765,2518,2026-03-21 19:48:00,call,No answer
858,333,2026-04-05 20:17:00,sms,RPC
1511,580,2026-02-16 19:13:00,sms,Promise
1952,740,2026-02-18 11:06:00,call,RPC
2116,800,2026-01-11 17:52:00,sms,No answer
6055,2273,2026-01-26 15:13:00,sms,Promise
582,224,2026-01-15 19:47:00,call,No answer
5950,2227,2026-03-16 20:01:00,call,No answer
4631,1747,2026-03-17 09:47:00,email,RPC
3138,1181,2026-03-24 13:53:00,call,Promise
4574,1730,2026-02-22 20:05:00,call,No answer
6499,2427,2026-02-22 19:07:00,call,RPC
2831,1069,2026-03-01 10:31:00,call,No answer
129,49,2026-03-22 17:55:00,call,Promise
3299,1245,2026-03-30 12:13:00,sms,RPC
2554,966,2026-03-15 12:31:00,call,No answer
5380,2016,2026-02-14 16:11:00,sms,No answer
1628,625,2026-03-24 19:40:00,call,RPC
1607,616,2026-02-08 18:34:00,sms,Wrong number
5033,1894,2026-02-12 10:47:00,email,Promise
2237,846,2026-03-24 12:45:00,sms,RPC
4959,1873,2026-01-22 20:45:00,sms,No answer
1535,590,2026-03-20 18:55:00,call,No answer
5330,1996,2026-02-04 10:47:00,sms,No answer
1797,682,2026-02-11 10:36:00,call,No answer
6448,2413,2026-03-11 18:46:00,call,Promise
630,247,2026-04-10 09:03:00,call,No answer
2882,1087,2026-02-08 20:00:00,call,RPC
5447,2036,2026-03-31 20:09:00,call,No answer
247,95,2026-01-28 17:56:00,call,No answer
1,1,2026-02-28 15:57:00,call,No answer
2494,944,2026-02-07 18:45:00,sms,No answer
3891,1475,2026-04-07 13:03:00,call,No answer
5628,2102,2026-01-14 16:46:00,sms,Promise
5969,2234,2026-03-03 20:42:00,sms,Promise
2118,801,2026-02-27 12:05:00,sms,RPC
5781,2158,2026-02-06 15:07:00,sms,No answer
4839,1823,2026-01-27 13:25:00,email,No answer
6520,2435,2026-02-16 15:25:00,sms,Promise
446,170,2026-01-20 11:27:00,call,RPC
1738,661,2026-03-23 15:57:00,call,Promise
419,159,2026-03-24 19:55:00,call,No answer
393,154,2026-04-12 16:48:00,call,No answer
1980,750,2026-01-29 09:10:00,call,RPC
3309,1249,2026-03-28 10:09:00,sms,No answer
5294,1983,2026-03-05 16:21:00,call,No answer
5486,2052,2026-03-13 11:20:00,sms,RPC
2502,947,2026-03-21 11:04:00,email,No answer
6257,2339,2026-03-25 13:08:00,call,No answer
2240,848,2026-01-23 15:33:00,call,No answer
3911,1481,2026-03-10 20:12:00,call,RPC
2625,995,2026-01-12 14:27:00,sms,Promise
4130,1563,2026-02-22 20:19:00,email,Promise
3337,1263,2026-03-26 19:31:00,sms,Wrong number
1658,631,2026-03-08 13:36:00,sms,RPC
2445,926,2026-02-01 11:42:00,call,RPC
4725,1779,2026-02-09 12:45:00,sms,No answer
88,33,2026-02-17 12:24:00,call,Promise
5913,2210,2026-03-20 15:01:00,call,RPC
4793,1807,2026-01-16 11:28:00,sms,RPC
5512,2058,2026-01-28 14:43:00,email,Promise
561,212,2026-01-11 12:31:00,email,No answer
2488,940,2026-03-29 19:36:00,email,RPC
1134,437,2026-01-10 18:28:00,call,No answer
2706,1026,2026-03-06 19:12:00,sms,Promise
4955,1871,2026-03-14 09:39:00,call,RPC
5742,2145,2026-03-03 16:55:00,sms,Promise
3402,1292,2026-01-28 08:34:00,call,Promise
6461,2417,2026-01-29 10:11:00,call,RPC
2621,993,2026-01-15 18:29:00,sms,No answer
5183,1941,2026-02-03 16:12:00,call,RPC
4979,1877,2026-01-09 16:58:00,call,No answer
3285,1240,2026-03-09 16:30:00,sms,Wrong number
3275,1232,2026-01-15 15:34:00,sms,No answer
3555,1348,2026-03-05 18:04:00,sms,RPC
6277,2344,2026-03-30 19:31:00,call,RPC
1634,626,2026-01-19 19:30:00,sms,No answer
905,351,2026-03-27 11:43:00,sms,No answer
2678,1016,2026-02-14 18:24:00,sms,No answer
3069,1152,2026-02-11 09:46:00,call,RPC
1462,565,2026-01-31 20:58:00,call,Promise
2354,897,2026-02-06 13:09:00,call,Promise
4024,1523,2026-03-06 17:04:00,call,No answer
2499,944,2026-02-15 08:13:00,email,No answer
4632,1747,2026-03-14 13:31:00,call,Wrong number
6347,2374,2026-03-21 20:15:00,sms,No answer
4755,1790,2026-01-21 20:59:00,call,RPC
5285,1981,2026-03-27 12:18:00,sms,Promise
1038,401,2026-04-08 17:36:00,sms,No answer
2562,969,2026-01-28 12:59:00,call,RPC
1629,625,2026-04-03 12:26:00,call,RPC
813,315,2026-02-25 18:55:00,call,RPC
3678,1396,2026-02-22 18:36:00,sms,Promise
